2623341.4 , ---------------------
2623341.4 , SENSOR 2
2627330.5 , window_factor 7.63
2628330.8 , sensitivity: high
3151925.6 , target (130000) , 125000.00
3151925.6 , threshold (10000) , 7812.50
3152924.1 , 
3426200.4 , SENSOR 1
3427191.0 , window_factor 7.63
3428192.1 , sensitivity: high
3950790.0 , target (130000) , 125000.00
3953831.7 , threshold (10000) , 7812.50
3954780.5 , 
4229047.5 , Sensor, Temp , F_sens , F_ref, Rech_Count
45431884.8 , 2 , 83 , 107604 , 70129 , 0
45447841.7 , 1 , 80 , 110641 , 75279 , 0
45694182.8 , 2 , 83 , 107536 , 70121 , 0
45710143.2 , 1 , 80 , 110519 , 75309 , 0
45957481.2 , 2 , 83 , 107345 , 70137 , 0
45972440.2 , 1 , 80 , 110420 , 75286 , 0
46218780.3 , 2 , 83 , 107307 , 70121 , 0
46234739.0 , 1 , 80 , 110321 , 75279 , 0
46484071.6 , 2 , 83 , 107147 , 70129 , 0
46497037.7 , 1 , 80 , 110176 , 75256 , 0
46746371.8 , 2 , 83 , 107070 , 70121 , 0
46759338.1 , 1 , 80 , 110061 , 75271 , 0
47008674.4 , 2 , 83 , 106933 , 70114 , 0
47024625.9 , 1 , 80 , 109977 , 75279 , 0
47270967.9 , 2 , 83 , 106819 , 70121 , 0
47286924.9 , 1 , 80 , 109840 , 75279 , 0
47533268.1 , 2 , 83 , 106719 , 70083 , 0
47549224.0 , 1 , 80 , 109786 , 75271 , 0
47795566.8 , 2 , 83 , 106590 , 70106 , 0
47811546.3 , 1 , 80 , 109680 , 75271 , 0
48057864.1 , 2 , 83 , 106475 , 70121 , 0
48073823.4 , 1 , 80 , 109573 , 75271 , 0
48319164.2 , 2 , 83 , 106376 , 70137 , 0
48336120.3 , 1 , 80 , 109474 , 75271 , 0
48585453.3 , 2 , 83 , 106246 , 70129 , 0
48597423.0 , 1 , 80 , 109336 , 75263 , 0
48847753.3 , 2 , 83 , 106140 , 70121 , 0
48859721.7 , 1 , 80 , 109252 , 75279 , 0
49110052.2 , 2 , 83 , 106040 , 70114 , 0
49126009.9 , 1 , 80 , 109153 , 75271 , 0
49372349.4 , 2 , 83 , 105941 , 70121 , 0
49388308.0 , 1 , 80 , 109107 , 75271 , 0
49634648.8 , 2 , 83 , 105812 , 70114 , 0
49650604.6 , 1 , 80 , 108917 , 75263 , 0
49895952.3 , 2 , 83 , 105674 , 70121 , 0
